lng,lat
2.3163651,48.8917444
2.3030705,48.8711253
2.3029928,48.8710994
2.3510612,48.860551
2.3017044,48.8610154
2.2942807,48.8573339
2.3001849,48.8724325
2.3514481,48.8605445
2.3383297,48.861078
2.3356597,48.8612422
2.3021136,48.8715227
2.3506582,48.8624592
2.3166422,48.8918816
2.3192256,48.8914951
2.3192052,48.8914461
2.3183968,48.8918464
2.3211876,48.8958836
2.3211876,48.8958836
2.3170188,48.8921889
2.3170188,48.8921889
2.3160431,48.893153
2.3160174,48.8928387
2.303481,48.8726273
2.3097588,48.8677811
2.3097588,48.8677811
2.3091855,48.8693662
2.3467195,48.8578783
2.3214997,48.8653429
2.3143256,48.8591931
2.3151079,48.8918908
2.3151079,48.8918908
2.3151079,48.8918908
2.3151079,48.8918908
2.3151079,48.8918908
2.3151079,48.8918908
2.3151079,48.8918908
2.3151079,48.8918908
2.3155267,48.8919828
2.3153669,48.8934814
2.3147164,48.8941242
2.3140402,48.8944526
2.3140402,48.8944526
2.3140402,48.8944526
2.3140145,48.8941382
2.3140145,48.8941382
2.3140145,48.8941382
2.3140145,48.8941382
2.3140145,48.8941382
2.3140145,48.8941382
2.3140145,48.8941382
2.2946427,48.8581056
2.3088968,48.8615044
2.3264603,48.8658726
2.3237998,48.8634085
2.3264603,48.8658726
2.3364028,48.8615499
2.3364573,48.8615473
2.3363439,48.8615215
2.3364867,48.8615203
2.3316839,48.8610469
2.3357036,48.8621443
2.3364551,48.8616459
2.3354808,48.8611312
2.3354912,48.8611515
2.3361488,48.8611627
2.3354557,48.8611421
2.3354557,48.8611421
2.3353738,48.8611533
2.3374229,48.8601444
2.3376213,48.8600112
2.3374337,48.8603184
2.334515,48.8613045
2.3355134,48.8606077
2.3349303,48.8611787
2.3333849,48.8598355
2.3346937,48.8623806
2.3380995,48.8621761
2.3345926,48.862247
2.3094338,48.8681023
2.3094338,48.8681023
2.3227109,48.8930192
2.3211013,48.8905328
2.3196343,48.8910077
2.3073106,48.9024592
2.32236,48.8930263
2.3014986,48.8698342
2.303175,48.8709738
2.3053803,48.8700716
2.3033534,48.8710562
2.3033534,48.8710562
2.3035834,48.8711242
2.3031297,48.8712169
2.303091,48.8713855
2.3071331,48.8700366
2.3081593,48.8697014
2.3081593,48.8697014
2.307125,48.8698271
2.3078738,48.8699371
2.3074582,48.8697154
2.3074582,48.8697154
2.3078809,48.8699655
2.3067826,48.8700436
2.3091855,48.8693662
2.2855321,48.8764459
2.3447374,48.8617269
2.3472447,48.8623054
2.3499208,48.8606776
2.3539619,48.8627982
2.3519213,48.8593782
2.3510192,48.8605614
2.3504142,48.8581502
2.3588066,48.8576645
2.3497387,48.8584786
2.313889,48.8667544
2.318994,48.8647638
2.318994,48.8647638
2.3171813,48.8726682
2.32236,48.8930263
2.3140402,48.8944526
2.3136636,48.8941452
2.3140145,48.8941382
2.3140145,48.8941382
2.3140402,48.8944526
2.3163427,48.8925173
2.3166422,48.8918816
2.3163427,48.8925173
2.32236,48.8930263
2.32236,48.8930263
2.3171813,48.8726682
2.315813,48.8645129
2.336524,48.8616163
2.3084332,48.8687518
2.303978,48.8700995
2.3188152,48.8754682
2.3188152,48.8754682
2.3072703,48.8700424
2.3350043,48.8610152
2.3033453,48.8714432
2.3364551,48.8616459
2.3034086,48.8715205
2.3034086,48.8715205
2.3035841,48.8713279
2.3459639,48.8619174
2.3459639,48.8619174
2.3197491,48.8911896
2.303481,48.8726273
2.303481,48.8726273
2.3342161,48.8619399
2.3517528,48.8615844
2.3353738,48.8611533
2.3039011,48.8713759
2.3044714,48.8713739
2.3458322,48.8592623
2.3354879,48.86113
2.3073442,48.8702803
2.3071769,48.8699431
2.3079053,48.8700294
2.3082418,48.8698278
2.3364804,48.8609056
2.3015121,48.8717318
2.3031684,48.8711841
2.3071904,48.8698305
2.3355184,48.8611295
2.3049063,48.8707137
2.3348728,48.8610546
2.308212,48.8700259
2.318722,48.891525
2.318722,48.891525
2.3190472,48.8912037
2.3198005,48.8918183
2.3198005,48.8918183
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.3190472,48.8912037
2.318722,48.891525
2.3167192,48.8928246
2.3164882,48.8899956
2.3161117,48.8896883
2.3164882,48.8899956
2.3147164,48.8941242
2.3147164,48.8941242
2.3147164,48.8941242
2.3167192,48.8928246
2.3147164,48.8941242
2.3147164,48.8941242
2.3167192,48.8928246
2.3147164,48.8941242
2.3008995,48.8711051
2.3008995,48.8711051
2.3033024,48.8704277
2.3033024,48.8704277
2.3037805,48.8719919
2.303755,48.8716776
2.303755,48.8716776
2.3091855,48.8693662
2.3088349,48.8693732
2.3088349,48.8693732
2.3088349,48.8693732
2.3088349,48.8693732
2.3088349,48.8693732
2.3088349,48.8693732
2.3088349,48.8693732
2.3164626,48.8896813
2.3164626,48.8896813
2.3164626,48.8896813
2.3164626,48.8896813
2.3164626,48.8896813
2.3164626,48.8896813
2.3179518,48.8950039
2.3179518,48.8950039
2.3179518,48.8950039
2.3179518,48.8950039
2.2913956,48.857762
2.2913956,48.857762
2.2913956,48.857762
2.2913956,48.857762
2.2913956,48.857762
2.2913956,48.857762
2.2913956,48.857762
2.2913956,48.857762
2.2913956,48.857762
2.2949752,48.858635
2.2953564,48.8633475
2.3367887,48.8590558
2.3387751,48.8618477
2.3369037,48.8647178
2.3369037,48.8647178
2.3369037,48.8647178
2.3357222,48.8631682
2.3357222,48.8631682
2.3357222,48.8631682
2.3357222,48.8631682
2.336553,48.8647249
2.3245525,48.8640228
2.3360615,48.8587558
2.3238512,48.8640369
2.3295285,48.8604611
2.3295285,48.8604611
2.3295285,48.8604611
2.3370733,48.8625115
2.3370876,48.8584204
2.3295285,48.8604611
2.3370876,48.8584204
2.3352164,48.8612903
2.3352164,48.8612903
2.3352164,48.8612903
2.3352164,48.8612903
2.3352164,48.8612903
2.3291521,48.860154
2.3157608,48.8896954
2.3157608,48.8896954
2.3157608,48.8896954
2.3157608,48.8896954
2.3157608,48.8896954
2.3157608,48.8896954
2.3157608,48.8896954
2.3157608,48.8896954
2.3009203,48.8712622
2.3009505,48.8717335
2.3496481,48.8616272
2.3518049,48.8622127
2.3496481,48.8616272
2.353585,48.8624911
2.3501415,48.8590997
2.3533244,48.8593496
2.3525968,48.8590498
2.3533244,48.8593496
2.3542606,48.8621627
2.3496481,48.8616272
2.3496481,48.8616272
2.3496481,48.8616272
2.3496481,48.8616272
2.3501415,48.8590997
2.3501415,48.8590997
2.3501415,48.8590997
2.3465951,48.862948
2.3496481,48.8616272
2.3525968,48.8590498
2.3490112,48.8581787
2.3496481,48.8616272
2.353559,48.862177
2.353559,48.862177
2.353559,48.862177
2.353559,48.862177
2.353559,48.862177
2.353559,48.862177
2.353559,48.862177
2.3525968,48.8590498
2.3533244,48.8593496
2.3525968,48.8590498
2.3525968,48.8590498
2.3533244,48.8593496
2.3533244,48.8593496
2.3533244,48.8593496
2.3501415,48.8590997
2.3501415,48.8590997
2.3501415,48.8590997
2.3065948,48.8936568
2.3171985,48.8943893
2.3160687,48.8934674
2.3164112,48.8890526
2.3164112,48.8890526
2.3195949,48.8893036
2.3195949,48.8893036
2.3179688,48.8909105
2.3179688,48.8909105
2.3179688,48.8909105
2.3355608,48.8605392
2.300433,48.8713869
2.3350043,48.8610152
2.3033058,48.8711378
2.3316323,48.8604186
2.3316323,48.8604186
2.3039824,48.8712134
2.3033355,48.8711276
2.335093,48.8609696
2.335093,48.8609696
2.3026215,48.8716172
2.3078507,48.8698529
2.3073905,48.8702918
2.316914,48.8919925
2.3155267,48.8919828
2.3357869,48.8609056
2.3170356,48.8926031
2.3016123,48.8720675
2.3024434,48.8715299
2.336627,48.86175
2.3357036,48.8621443
2.3349166,48.8611436
2.335852,48.8608834
2.3169038,48.8921083
2.3043564,48.8713907
2.3361488,48.8611627
2.3169339,48.8923559
2.3008689,48.8718193
2.3044262,48.8711108
2.3065488,48.8700365
2.3363097,48.8615221
2.3030342,48.8714414
2.3030342,48.8714414
2.3073811,48.8699259
2.3156232,48.8918294
2.3040352,48.8716258
2.3463086,48.861974
2.3463086,48.861974
2.3463086,48.861974
2.3463086,48.861974
2.3463086,48.861974
2.3463086,48.861974
2.3463086,48.861974
