lng,lat
18.7280865,67.85258
18.6010133,68.2440136
18.6010935,68.2437007
18.2417208,68.0516026
18.2530433,67.9979126
18.6012452,68.2420755
18.2817508,67.9458559
18.2817507,67.9458557
18.2817501,67.9458561
18.2817498,67.9458573
18.2817495,67.9458584
18.2817493,67.9458599
18.2817489,67.9458612
18.2817508,67.9458559
18.2817507,67.9458557
18.2817501,67.9458561
18.2817498,67.9458573
18.2817495,67.9458584
18.2817493,67.9458599
18.2817489,67.9458612
18.7280909,67.8525773
18.433812,67.8441549
18.4783425,67.8431244
18.4337899,67.8441874
18.4782037,67.8430721
18.7647258,68.3408377
18.7299372,68.315246
18.6549336,68.303975
